product_id,product_name,category,unit_price,unit_cost
3910,Blue Savannah Picnic Hamper For 4,Other,4.95,3.22
3911,Pink Hawaiian Picnic Hamper For 4,Other,11.02,7.16
3912,Blue Savannah Picnic Hamper For 4,Other,11.02,7.16
3913,Pink Foxglove Artiifcial Flower,Other,2.55,1.66
3914,Purple Foxglove Artiifcial Flower,Other,2.55,1.66
3915,White Foxglove Artiifcial Flower,Other,2.55,1.66
3916,Sprig Lavender Artificial Flower,Other,1.25,0.81
3917,Large White/Pink Rose Art Flower,Other,2.12,1.38
3918,Medium White/Pink Rose Art Flower,Other,1.69,1.1
3919,Small White/Pink Rose Art Flower,Other,1.25,0.81
3920,Pink Hydrangea Art Flower,Other,2.1,1.37
3921,White Hydrangea Art Flower,Other,2.1,1.37
3922,White Anemone Artificial Flower,Other,1.69,1.1
3923,Purple Anemone Artificial Flower,Other,1.69,1.1
3924,Pink Allium  Artificial Flower,Other,1.69,1.1
3925,White Allium  Artificial Flower,Other,1.69,1.1
3926,Cream Delphinium Artificial Flower,Other,0.79,0.51
3927,Blue Delphinium Artificial Flower,Other,0.79,0.51
3928,Cream Climbing Hydranga Art Flower,Other,1.25,0.81
3929,Blue Climbing Hydranga Art Flower,Other,1.25,0.81
3930,Pink Candystuft Artificial Flower,Other,0.39,0.25
3931,White Candystuft Artificial Flower,Other,0.39,0.25
3932,Red Poppy Artificial Flower,Other,0.65,0.42
3933,White Chrysanthemums Art Flower,Other,2.1,1.37
3934,Pink Chrysanthemums Art Flower,Other,2.1,1.37
3935,Set Of 4 Diamond Napkin Rings,Other,2.95,1.92
3936,Hexagonal Crystal Perfume Bottle,Other,1.95,1.27
3937,Rhombus Crystal Perfume Bottle,Other,1.95,1.27
3938,Set Of 3 Danish Rose Planters,Other,8.47,5.51
3939,Danish Rose Bedside Cabinet,Other,39.95,25.97
3940,Danish Rose Decorative Plate,Kitchen & Dining,0.39,0.25
3941,Danish Rose Photo Frame,Home & Living,0.79,0.51
3942,Danish Rose Round Sewing Box,Other,0.79,0.51
3943,Danish Rose Trinket Trays,Other,0.79,0.51
3944,Danish Rose Deluxe Coaster,Other,0.19,0.12
3945,Danish Rose Folding Chair,Other,7.95,5.17
3946,Danish Rose Umbrella Stand,Bags & Accessories,15.95,10.37
3947,Asstd Design 3D Paper Stickers,Stationery,0.19,0.12
3948,Ass Des Phone Sponge Craft Sticker,Stationery,0.09,0.06
3949,Jungle Popsicles Ice Lolly Moulds,Other,2.46,1.6
3950,Large English Arboretum,Other,16.95,11.02
3951,Zinc Willie Winkie  Candle Stick,Home & Living,0.85,0.55
3952,Zinc Metal Heart Decoration,Seasonal & Gifts,1.25,0.81
3953,White Sweethearts Cabinet 4 Drawers,Seasonal & Gifts,12.75,8.29
3954,Ant White High Rise Bird Box,Other,6.0,3.9
3955,Sweetheart Key Cabinet,Seasonal & Gifts,5.55,3.61
3956,Sweetheart Carry-All Basket,Seasonal & Gifts,8.5,5.52
3957,Hello Sailor Bathroom Set,Other,3.75,2.44
3958,White Soap Rack With 2 Bottles,Other,5.95,3.87
3959,Hollyhock Square Handy Tin,Other,1.25,0.81
3960,Carnation Square Handy Tin,Other,1.25,0.81
3961,Geranium Square Handy Tin,Other,1.25,0.81
3962,Scented Candle In Digitalis Tin,Home & Living,2.1,1.37
3963,Floral Bathroom Set,Other,3.75,2.44
3964,Hello Sailor Blue Soap Holder,Home & Living,1.69,1.1
3965,Fairy Soap Soap Holder,Home & Living,1.69,1.1
3966,Hot Baths Soap Holder,Home & Living,1.69,1.1
3967,Girly Pink Tool Set,Other,4.95,3.22
3968,Blokey Silver Tool Set,Other,4.95,3.22
3969,Large Tahiti Beach Bag,Bags & Accessories,5.95,3.87
3970,Small Tahiti Beach Bag,Bags & Accessories,3.81,2.48
3971,Silver Monte Carlo Handbag,Bags & Accessories,8.5,5.52
3972,Blue Monte Carlo Handbag,Bags & Accessories,1.95,1.27
3973,Pink Monte Carlo Handbag,Bags & Accessories,1.95,1.27
3974,Natural Riviera Handbag,Bags & Accessories,5.95,3.87
3975,Blue Riviera Handbag,Bags & Accessories,1.25,0.81
3976,Pink Riviera Handbag,Bags & Accessories,1.25,0.81
3977,Silver Disco Handbag,Bags & Accessories,4.13,2.68
3978,Blue Disco Handbag,Bags & Accessories,4.13,2.68
3979,Pink Disco Handbag,Bags & Accessories,1.95,1.27
3980,Pink Paisley Photo Album,Other,6.75,4.39
3981,New Baroque Black Photo Album,Other,2.95,1.92
3982,Pink Baby Girls Photo Album,Kids & Toys,6.95,4.52
3983,Pink Baby Girls Photo Album,Kids & Toys,13.57,8.82
3984,Blue Baby Boy'S Photo Album,Kids & Toys,13.57,8.82
3985,Pink Baby Girl'S Memory Box,Kids & Toys,6.95,4.52
3986,Blue Baby Boy'S Memory Box,Kids & Toys,6.95,4.52
3987,Candy Button Photo Album,Other,1.95,1.27
3988,Blue Geisha Girl,Other,7.46,4.85
3989,Green Geisha Girl,Other,3.75,2.44
3990,Teatime Funky Flower Backpack For 2,Kitchen & Dining,16.95,11.02
3991,Teatime Funky Flower Backpack For 2,Kitchen & Dining,10.79,7.01
3992,Funky Flower Picnic Bag For 4,Bags & Accessories,16.95,11.02
3993,Funky Flower Picnic Bag For 4,Bags & Accessories,11.02,7.16
3994,Blue Travel First Aid Kit,Other,1.65,1.07
3995,Pink Square Compact Mirror,Home & Living,3.75,2.44
3996,Green Square Compact Mirror,Home & Living,7.46,4.85
3997,Blue Square Compact Mirror,Home & Living,1.25,0.81
3998,Green Heart Compact Mirror,Home & Living,1.25,0.81
3999,Silver Heart Compact Mirror,Home & Living,3.75,2.44
4000,Blue Heart Compact Mirror,Home & Living,1.25,0.81
4001,Pink Round Compact Mirror,Home & Living,3.29,2.14
4002,Green Round Compact Mirror,Home & Living,1.25,0.81
4003,Blue Round Compact Mirror,Home & Living,1.25,0.81
4004,Assorted Colour Bird Ornament,Other,1.69,1.1
4005,White Wire Egg Holder,Home & Living,7.5,4.88
4006,Blue Wire Spiral Candle Holder,Home & Living,6.35,4.13
4007,Green Wire Standing Candle Holder,Home & Living,3.75,2.44
4008,Ant White Wire Heart Spiral,Seasonal & Gifts,8.29,5.39
4009,Ant White Wire Heart Spiral,Seasonal & Gifts,8.29,5.39
4010,Blue Metal Wall Shelf,Other,9.95,6.47
4011,Green Wire Goblet Candleholder,Home & Living,7.95,5.17
4012,Ant White Iron Basket,Other,4.95,3.22
4013,Yellow Flowers Felt Handbag Kit,Bags & Accessories,2.1,1.37
4014,Yellow Brown Bear Felt Purse Kit,Bags & Accessories,1.25,0.81
4015,Yellow Purple Daisy Felt Purse Kit,Bags & Accessories,2.51,1.63
4016,Black Face Lamb With Pants,Other,3.75,2.44
4017,Pink Knitted Cow Stuffed Toy,Kids & Toys,3.75,2.44
4018,Pink Butterfly Cushion Cover,Home & Living,4.96,3.22
4019,Pink Butterfly Cushion Cover,Home & Living,1.95,1.27
4020,Pink Yellow Patch Cushion Cover,Home & Living,7.65,4.97
4021,Pink 5 Patch Flower Cushion Cover,Home & Living,5.91,3.84
4022,Blue 5 Patch Flower Cushion Cover,Home & Living,5.91,3.84
4023,Pink Paisley Quilt,Other,12.75,8.29
4024,Pink Paisley Cushion Cover,Home & Living,8.29,5.39
4025,Pink Rose Washbag,Bags & Accessories,3.75,2.44
4026,Green Rose Washbag,Bags & Accessories,3.29,2.14
4027,Pink Rose Washbag,Bags & Accessories,7.78,5.06
4028,Soft Pink Rose Towel,Other,4.65,3.02
4029,Mint Green Rose Towel,Other,4.65,3.02
4030,Pink Rose Picnic Rug,Other,25.95,16.87
4031,Hand Towel Pink Flower And Daisy,Other,4.13,2.68
4032,Hand Towel Pale Blue W Flowers,Other,4.95,3.22
4033,White Hand Towel With Butterfly,Other,11.63,7.56
4034,Cream Cushion Cover With Flowers,Home & Living,6.95,4.52
4035,Blue Cushion Cover With Flower,Home & Living,6.95,4.52
4036,Pink Flower Fabric Pony,Other,3.75,2.44
4037,Cream And Pink Flowers Pony,Other,3.75,2.44
4038,Pink Butterfly Washbag,Bags & Accessories,4.25,2.76
4039,Pink Butterfly Handbag W Bobbles,Bags & Accessories,4.13,2.68
4040,Wake Up Cockerel Calendar Sign,Other,3.75,2.44
4041,La Palmiera Metal Sign Calendar,Other,3.75,2.44
4042,Psychedelic Metal Sign Calendar,Other,0.79,0.51
4043,Wake Up Cockerel Wall Thermometer,Other,2.55,1.66
4044,Fairy Cakes  Wall Thermometer,Other,2.55,1.66
4045,La Palmiera Wall Thermometer,Other,2.55,1.66
4046,Flowers Wall Thermometer,Other,1.7,1.1
4047,Psychedelic Wall Thermometer,Other,0.79,0.51
4048,Wake Up Cockerel Tile Coaster,Other,0.29,0.19
4049,Scotts Roses Tile Coaster,Other,1.25,0.81
4050,Fairy Cakes Tile Coaster,Other,1.25,0.81
4051,La Palmiera Tile Coaster,Other,0.29,0.19
4052,Flowers Tile Coaster,Other,0.29,0.19
4053,Psychedelic Tile Coaster,Other,0.29,0.19
4054,Wake Up Cockerel Tile Hook,Other,0.39,0.25
4055,La Palmiera Tile Hook,Other,0.39,0.25
4056,Flowers Tile Hook,Other,0.39,0.25
4057,Psychedelic Tile Hook,Other,0.39,0.25
4058,Asstd Fruit+Flowers Fridge Magnets,Other,0.19,0.12
4059,Pink Scottie Dog W Flower Pattern,Other,2.55,1.66
4060,Blue Scottie Dog W Flower Pattern,Other,4.96,3.22
4061,Small Green Peony Folding Stool,Other,8.5,5.52
4062,Small Pink Peony Folding Stool,Other,8.5,5.52
4063,Small Oriental Blue Folding Stool,Other,1.95,1.27
4064,Small Oriental Red Folding Stool,Other,1.95,1.27
4065,Large Green Peony Folding Stool,Other,9.95,6.47
4066,Large Pink Peony Folding Stool,Other,2.1,1.37
4067,Large Blue Oriental Folding Stool,Other,2.1,1.37
4068,Asstd Design Pop Art Slim Pen,Other,0.85,0.55
4069,Kashmir Folkart Tumblers,Other,2.1,1.37
4070,Kashmir Folkart Heart Dishes,Seasonal & Gifts,1.69,1.1
4071,Set Of 6 Kashmir Folkart Baubles,Other,1.65,1.07
4072,Multi Colour Silver T-Light Holder,Home & Living,0.85,0.55
4073,Antique Silver T-Light Glass,Other,1.25,0.81
4074,Antique Silver Tea Glass Engraved,Kitchen & Dining,1.25,0.81
4075,Silver Hanging T-Light Holder Dome,Home & Living,1.65,1.07
4076,Silver Hanging T-Light Holder,Home & Living,1.45,0.94
4077,Assorted Colour T-Light Holder,Home & Living,1.38,0.9
4078,Set Of 4 Pistachio Lovebird Coaster,Other,2.46,1.6
4079,Set Of 4 Black Lovebird Coasters,Other,0.79,0.51
4080,Set Of 4 Black Lovebird Coasters,Other,5.06,3.29
4081,Clear Love Bird T-Light Holder,Home & Living,7.46,4.85
4082,Black Love Bird T-Light Holder,Home & Living,7.46,4.85
4083,Mirror Love Bird T-Light Holder,Home & Living,3.75,2.44
4084,Set/3 Colour Painted Kashmiri Stool,Other,59.95,38.97
4085,Pink Painted Kashmiri Chair,Other,42.95,27.92
4086,Blue Painted Kashmiri Chair,Other,49.95,32.47
4087,Pink Painted Kashmiri Table,Other,30.0,19.5
4088,Blue Painted Kashmiri Table,Other,30.0,19.5
4089,Pink Kashmiri Coffee Table,Other,30.0,19.5
4090,Blue Kashmiri Coffee Table,Other,30.0,19.5
4091,Pink Kashmiri Boxed Mirror,Home & Living,12.0,7.8
4092,Blue Kashmiri Boxed Mirror,Home & Living,12.0,7.8
4093,Green Kashmiri Boxed Mirror,Home & Living,12.0,7.8
4094,Pink Kashmiri Occasional Table,Other,79.95,51.97
4095,Blue Kashmiri Occasional Table,Other,30.0,19.5
4096,Green Kashmiri Occasional Table,Other,79.95,51.97
4097,Set Of 16 Vintage Rose Cutlery,Kitchen & Dining,12.75,8.29
4098,Set Of 16 Vintage Ivory Cutlery,Kitchen & Dining,12.75,8.29
4099,Set Of 16 Vintage Pistachio Cutlery,Kitchen & Dining,12.75,8.29
4100,Set Of 16 Vintage Red Cutlery,Kitchen & Dining,24.96,16.22
4101,Set Of 16 Vintage Black Cutlery,Kitchen & Dining,12.75,8.29
4102,Set Of 16 Vintage Sky Blue Cutlery,Kitchen & Dining,12.75,8.29
4103,Set Of 16 Vintage Rose Cutlery,Kitchen & Dining,24.96,16.22
4104,Set Of 16 Vintage Ivory Cutlery,Kitchen & Dining,25.49,16.57
4105,Set Of 16 Vintage Red Cutlery,Kitchen & Dining,24.96,16.22
4106,Set Of 16 Vintage Black Cutlery,Kitchen & Dining,24.96,16.22
4107,Set Of 16 Vintage Sky Blue Cutlery,Kitchen & Dining,25.49,16.57
4108,Box Of 6 Assorted Colour Teaspoons,Kitchen & Dining,8.29,5.39
4109,Single Heart Zinc T-Light Holder,Home & Living,1.25,0.81
4110,Hanging Heart Zinc T-Light Holder,Home & Living,2.08,1.35
4111,Single Heart Zinc T-Light Holder,Home & Living,2.08,1.35
4112,Hanging Heart Zinc T-Light Holder,Home & Living,2.08,1.35
4113,Large Heart Flowers Hook,Seasonal & Gifts,1.25,0.81
4114,Small Heart Flowers Hook,Seasonal & Gifts,0.39,0.25
4115,Large Heart Flowers Hook,Seasonal & Gifts,2.46,1.6
4116,Small Heart Flowers Hook,Seasonal & Gifts,1.66,1.08
4117,Giant Pink Heart Memo Holder,Home & Living,3.95,2.57
4118,S/2 Zinc Heart Design Planters,Seasonal & Gifts,9.95,6.47
4119,Heart Shaped Mirror,Home & Living,1.69,1.1
4120,Rectangular Shaped Mirror,Home & Living,0.79,0.51
4121,Wire Flower T-Light Holder,Home & Living,1.25,0.81
4122,Hanging Heart Jar T-Light Holder,Home & Living,1.25,0.81
4123,Green Peony Cushion Cover,Home & Living,4.65,3.02
4124,Red Peony Cushion Cover,Home & Living,4.65,3.02
4125,Oriental Blue Cushion Cover,Home & Living,4.65,3.02
4126,Oriental Red Cushion Cover,Home & Living,4.65,3.02
4127,Set Of 72 Green Paper Doilies,Stationery,1.45,0.94
4128,Set Of 72 Black Paper Doilies,Stationery,1.45,0.94
4129,Set Of 72 Green Paper Doilies,Stationery,2.98,1.94
4130,Set Of 72 Black Paper Doilies,Stationery,2.98,1.94
4131,Set Of 36 Silver Paper Doilies,Stationery,1.45,0.94
4132,Set Of 36 Silver Paper Doilies,Stationery,2.98,1.94
4133,Set Of 36 Teatime Paper Doilies,Kitchen & Dining,1.45,0.94
4134,Set Of 72 Pink Heart Paper Doilies,Stationery,3.75,2.44
4135,75 Green Fairy Cake Cases,Other,0.55,0.36
4136,75 Black Fairy Cake Cases,Other,0.55,0.36
4137,75 Green Fairy Cake Cases,Other,2.08,1.35
4138,75 Black Fairy Cake Cases,Other,1.28,0.83
4139,60 Gold And Silver Fairy Cake Cases,Other,0.55,0.36
4140,60 Teatime Fairy Cake Cases,Kitchen & Dining,1.25,0.81
4141,72 Sweetheart Fairy Cake Cases,Seasonal & Gifts,0.55,0.36
4142,75 Green Petit Four Cases,Other,0.42,0.27
4143,75 Black Petit Four Cases,Other,0.42,0.27
4144,75 Green Petit Four Cases,Other,0.83,0.54
4145,75 Black Petit Four Cases,Other,0.85,0.55
4146,Childrens Cutlery Polkadot Green,Kitchen & Dining,8.29,5.39
4147,Childrens Cutlery Retrospot Red,Kitchen & Dining,4.15,2.7
4148,Childrens Cutlery Polkadot Blue,Kitchen & Dining,4.15,2.7
4149,Childrens Cutlery Polkadot Pink,Kitchen & Dining,4.15,2.7
4150,Childrens Cutlery Polkadot Green,Kitchen & Dining,8.29,5.39
4151,Childrens Cutlery Retrospot Red,Kitchen & Dining,8.29,5.39
4152,Childrens Cutlery Polkadot Blue,Kitchen & Dining,8.29,5.39
4153,Childrens Cutlery Polkadot Pink,Kitchen & Dining,8.29,5.39
4154,Set 4 Nursery Des Round Boxes,Other,0.85,0.55
4155,Set Of 3 Vintage Tea Time Boxes,Kitchen & Dining,1.65,1.07
4156,Set Of 3 Coney Island Oval Boxes,Other,1.5,0.98
4157,Black/Blue Polkadot Umbrella,Bags & Accessories,5.95,3.87
4158,Red Retrospot Umbrella,Bags & Accessories,12.46,8.1
4159,Blue/Brown Dots Ruffled Umbrella,Bags & Accessories,5.95,3.87
4160,Pink/Brown Dots Ruffled Umbrella,Bags & Accessories,5.95,3.87
4161,Black/Blue Polkadot Umbrella,Bags & Accessories,12.46,8.1
4162,Red Retrospot Umbrella,Bags & Accessories,12.46,8.1
4163,Set Of 12  Vintage Postcard Set,Stationery,0.65,0.42
4164,Set Of 6 Vintage Notelets Kit,Other,0.65,0.42
4165,Envelope 50 Romantic Images,Other,0.85,0.55
4166,Envelope 50 Blossom Images,Other,0.83,0.54
4167,Envelope 50 Curious Images,Other,0.42,0.27
4168,S/6 Paper Boxes Romantic Images,Stationery,4.25,2.76
4169,S/6 Paper Boxes Blossom Images,Stationery,4.25,2.76
4170,S/6 Paper Boxes Curious Images,Stationery,4.25,2.76
4171,Yuletide Images S/6 Paper Boxes,Stationery,2.55,1.66
4172,Romantic Images Notebook Set,Stationery,1.25,0.81
4173,Blossom  Images Notebook Set,Stationery,1.25,0.81
4174,Curious  Images Notebook Set,Stationery,1.25,0.81
4175,Round Pink Heart Mirror,Home & Living,2.1,1.37
4176,Crystal Large Jewelled Photo Frame,Home & Living,2.55,1.66
4177,Eau De Nile Jewelled Photoframe,Home & Living,2.55,1.66
4178,Pink Large Jeweled Photoframe,Home & Living,2.55,1.66
4179,Crystal Small Jewelled Photoframe,Home & Living,1.65,1.07
4180,Eau De Nile Jewelled Photoframe,Home & Living,1.65,1.07
4181,Pink Small Jewelled Photoframe,Home & Living,1.65,1.07
4182,Eau De Nile Heart Shape Photo Frame,Home & Living,3.29,2.14
4183,Pink Heart Shape Photo Frame,Home & Living,1.45,0.94
4184,Eau De Nile Jewelled T-Light Holder,Home & Living,0.85,0.55
4185,French Chateau Large Platter,Kitchen & Dining,1.95,1.27
4186,French Chateau Large Fruit Bowl,Kitchen & Dining,1.95,1.27
4187,French Chateau Small Fruitbowl,Kitchen & Dining,1.95,1.27
4188,French Chateau Oval Platter,Kitchen & Dining,1.95,1.27
4189,Romantic Images Scrap Book Set,Other,1.25,0.81
4190,Blossom Images Scrap Book Set,Other,4.95,3.22
4191,Curious Images Scrap Book Set,Other,4.95,3.22
4192,Romantic Images Gift Wrap Set,Seasonal & Gifts,0.65,0.42
4193,Blossom Images Gift Wrap Set,Seasonal & Gifts,0.65,0.42
4194,Curious Images Gift Wrap Set,Seasonal & Gifts,1.63,1.06
4195,Yuletide Images Gift Wrap Set,Seasonal & Gifts,0.65,0.42
4196,Set/6 Gold Reindeer T-Light Candles,Home & Living,0.65,0.42
4197,Set/6 Silver Reindeer T-Lights,Other,0.65,0.42
4198,3 Gardenia Morris Boxed Candles,Home & Living,1.25,0.81
4199,3 White Choc Morris Boxed Candles,Home & Living,1.25,0.81
4200,3 Rose Morris Boxed Candles,Home & Living,1.25,0.81
4201,3 Gardenia Morris Boxed Candles,Home & Living,8.29,5.39
4202,3 White Choc Morris Boxed Candles,Home & Living,8.29,5.39
4203,Gardenia 3 Wick Morris Boxed Candle,Home & Living,1.25,0.81
4204,Chocolate 3 Wick Morris Box Candle,Home & Living,1.25,0.81
4205,Rose 3 Wick Morris Box Candle,Home & Living,1.25,0.81
4206,Gardenia 3 Wick Morris Boxed Candle,Home & Living,8.47,5.51
4207,Chocolate 3 Wick Morris Box Candle,Home & Living,8.47,5.51
4208,Rose 3 Wick Morris Box Candle,Home & Living,8.47,5.51
4209,Gardenia 1 Wick Morris Boxed Candle,Home & Living,1.25,0.81
4210,Chocolate 1 Wick Morris Box Candle,Home & Living,1.25,0.81
4211,Rose 1 Wick Morris Boxed Candle,Home & Living,1.25,0.81
4212,Gardenia 1 Wick Morris Boxed Candle,Home & Living,8.29,5.39
4213,Chocolate 1 Wick Morris Box Candle,Home & Living,8.47,5.51
4214,6 Chocolate Love Heart T-Lights,Seasonal & Gifts,1.85,1.2
4215,Set/4 Red Mini Rose Candle In Bowl,Home & Living,1.63,1.06
4216,S/4 Ivory Mini Rose Candle In Bowl,Home & Living,1.63,1.06
4217,S/4 Black Mini Rose Candle In Bowl,Home & Living,1.63,1.06
4218,Set/4 Red Mini Rose Candle In Bowl,Home & Living,3.29,2.14
4219,S/4 Ivory Mini Rose Candle In Bowl,Home & Living,3.36,2.18
4220,S/4 Pink Flower Candles In Bowl,Home & Living,3.29,2.14
4221,Set/4 Blue Flower Candles In Bowl,Home & Living,1.65,1.07
4222,S/4 Pink Flower Candles In Bowl,Home & Living,3.29,2.14
4223,Set/4 Blue Flower Candles In Bowl,Home & Living,3.36,2.18
4224,Set/4 Pink Orchid Candles In Bowl,Home & Living,1.08,0.7
4225,Antique Lily Fairy Lights,Other,4.95,3.22
4226,Red Heart Candy Pop Lights,Seasonal & Gifts,4.95,3.22
4227,Red Reindeer String Of 20 Lights,Other,4.95,3.22
4228,Green Christmas Tree String 20Light,Seasonal & Gifts,4.95,3.22
4229,White Beaded Garland String 20Light,Other,6.35,4.13
4230,15Cm Christmas Glass Ball 20 Lights,Seasonal & Gifts,16.63,10.81
4231,Traditional Christmas Ribbons,Seasonal & Gifts,1.25,0.81
4232,Lush Greens Ribbons,Other,1.25,0.81
4233,Romantic Pinks Ribbons,Other,2.46,1.6
4234,Bright Blues Ribbons,Other,1.25,0.81
4235,Scandinavian Reds Ribbons,Other,1.25,0.81
4236,Baby Boom Ribbons,Kids & Toys,1.25,0.81
4237,Chocolate Box Ribbons,Other,2.46,1.6
4238,Urban Black Ribbons,Other,0.83,0.54
4239,Traditional Christmas Ribbons,Seasonal & Gifts,3.29,2.14
4240,Lush Greens Ribbons,Other,2.46,1.6
4241,Romantic Pinks Ribbons,Other,2.46,1.6
4242,Bright Blues Ribbons,Other,2.46,1.6
4243,Scandinavian Reds Ribbons,Other,3.29,2.14
4244,Chocolate Box Ribbons,Other,2.46,1.6
4245,French Enamel Soap Dish With Lid,Other,2.1,1.37
4246,French Enamel Candleholder,Home & Living,2.1,1.37
4247,French Enamel Pot W Lid,Other,5.79,3.76
4248,French Enamel Utensil Holder,Home & Living,2.95,1.92
4249,French Enamel Water Basin,Other,7.46,4.85
4250,Wood Fan With Flower Design,Other,1.25,0.81
4251,White Jewelled Heart Decoration,Seasonal & Gifts,0.85,0.55
4252,Pearl Crystal Pumpkin T-Light Hldr,Other,1.65,1.07
4253,Cream Sweetheart Magazine Rack,Seasonal & Gifts,16.95,11.02
4254,Cream Sweetheart Letter Rack,Seasonal & Gifts,4.65,3.02
4255,Cream Sweetheart Trays,Seasonal & Gifts,12.75,8.29
4256,Cream Sweetheart Mini Chest,Seasonal & Gifts,12.75,8.29
4257,Cream Sweetheart Wall Cabinet,Seasonal & Gifts,18.95,12.32
4258,Cream Sweetheart Shelf + Hooks,Seasonal & Gifts,7.95,5.17
4259,Cream Sweetheart Double Shelf,Seasonal & Gifts,16.95,11.02
4260,Ant White Sweetheart Table W 3 Draw,Seasonal & Gifts,125.0,81.25
4261,Blue Charlie+Lola Personal Doorsign,Other,0.39,0.25
4262,Red Charlie+Lola Personal Doorsign,Other,0.39,0.25
4263,"Charlie+Lola""Extremely Busy"" Sign",Other,0.39,0.25
4264,Charlie+Lola My Room Door Sign,Other,0.39,0.25
4265,Occasions Gift Card Assortment,Stationery,0.55,0.36
4266,Kissing Reindeer Table Runner,Other,5.95,3.87
4267,Scandinavian 3 Hearts Napkin Ring,Seasonal & Gifts,1.63,1.06
4268,Embroidered Reindeer Decoration,Seasonal & Gifts,0.85,0.55
4269,Padded Red Heart Decoration,Seasonal & Gifts,0.42,0.27
4270,Padded Holly Christmas Decoration,Seasonal & Gifts,0.42,0.27
4271,Kiss Reindeer Scandinavian Stocking,Other,2.55,1.66
4272,Holly Top Christmas Stocking,Seasonal & Gifts,0.85,0.55
4273,Candy Spot Heart Decoration,Seasonal & Gifts,0.83,0.54
4274,Candy Spot Cushion Cover,Home & Living,3.29,2.14
4275,Candy Spot Hand Bag,Bags & Accessories,2.1,1.37
4276,Candy Spot Bunny,Other,2.95,1.92
4277,Candy Spot Apron,Other,4.65,3.02
4278,Candy Spot Bread Baskets,Other,4.1,2.66
4279,Candy Spot Tea Cosy,Kitchen & Dining,1.25,0.81
4280,Candy Spot Egg Warmer Hare,Other,0.39,0.25
4281,Candy Spot Egg Warmer Rabbit,Other,0.83,0.54
4282,Three Canvas Luggage Tags,Other,4.13,2.68
4283,Hilda Candy Spot Rabbit,Other,3.75,2.44
4284,Blue Rocking Singing Canary,Other,3.75,2.44
4285,Blue Flying Singing Canary,Other,3.75,2.44
4286,Jumbo Bag Red Retrospot,Bags & Accessories,4.13,2.68
4287,Jumbo  Bag Baroque Black White,Bags & Accessories,1.79,1.16
4288,Jumbo Bag Strawberry,Bags & Accessories,4.13,2.68
4289,Jumbo Bag Red Retrospot,Bags & Accessories,5.06,3.29
4290,Jumbo  Bag Baroque Black White,Bags & Accessories,5.06,3.29
4291,Jumbo Bag Strawberry,Bags & Accessories,4.96,3.22
4292,Silver T-Light Setting,Other,5.95,3.87
4293,Silver Glass T-Light Set,Other,1.25,0.81
4294,Cut Glass Hexagon T-Light Holder,Home & Living,2.55,1.66
4295,Cut Glass T-Light Holder Octagon,Home & Living,1.69,1.1
4296,Pink Boudoir T-Light Holder,Home & Living,0.85,0.55
4297,Black Silver Flower T-Light Holder,Home & Living,0.07,0.05
4298,Silver Glitter Flower Votive Holder,Home & Living,0.29,0.19
4299,S/3 Tear Drop Cut Glass Decoration,Kitchen & Dining,1.25,0.81
4300,Polka Dot Pistachio Pail,Other,2.1,1.37
4301,Black Enchanted Forest Placemat,Other,1.65,1.07
4302,Ivory Enchanted Forest Placemat,Other,3.29,2.14
4303,Red Enchanted Forest Placemat,Other,3.29,2.14
4304,Black Enchanted Forest Placemat,Other,3.29,2.14
4305,Ivory Enchanted Forest Placemat,Other,3.29,2.14
4306,Red Enchanted Forest Placemat,Other,3.29,2.14
4307,S/4 Black Disco Partition Panel,Other,8.29,5.39
4308,Black Candelabra T-Light Holder,Home & Living,0.65,0.42
4309,Nightingale Coathook White,Other,3.36,2.18
4310,Heart T-Light Holder,Home & Living,1.25,0.81
4311,Watering Can Single Hook Pistachio,Other,3.36,2.18
4312,Retro Laundry Tub Pink,Other,8.5,5.52
4313,Retro Laundry Tub Pistachio,Other,8.5,5.52
4314,Cream Hanging Heart T-Light Holder,Home & Living,2.95,1.92
4315,White Hanging Heart T-Light Holder,Home & Living,6.63,4.31
4316,Zinc Hanging Heart T-Lite Hldr,Seasonal & Gifts,6.04,3.93
4317,Pink Juicy Fruit Photo Frame,Home & Living,2.55,1.66
4318,Blue Juicy Fruit Photo Frame,Home & Living,4.96,3.22
4319,Green Juicy Fruit Photo Frame,Home & Living,2.55,1.66
4320,Pink Juicy Fruit Photo Frame,Home & Living,5.06,3.29
4321,Blue Juicy Fruit Photo Frame,Home & Living,5.06,3.29
4322,Green Juicy Fruit Photo Frame,Home & Living,5.06,3.29
4323,Small Round Cut Glass Candlestick,Home & Living,4.95,3.22
4324,Large Round Cutglass Candlestick,Home & Living,6.75,4.39
4325,Small Square Cut Glass Candlestick,Home & Living,4.95,3.22
4326,Plantpot Single Hook Pistachio,Other,1.1,0.72
4327,"White Pearl Beaded Heart, Small",Seasonal & Gifts,1.25,0.81
4328,Beaded Crystal Heart Green Small,Seasonal & Gifts,2.46,1.6
4329,Beaded Crystal Heart Blue Small,Seasonal & Gifts,2.46,1.6
4330,Beaded Crystal Heart Pink Small,Seasonal & Gifts,2.46,1.6
4331,Beaded Pearl Heart White Large,Seasonal & Gifts,1.65,1.07
4332,Beaded Crystal Heart Green Large,Seasonal & Gifts,0.79,0.51
4333,Beaded Crystal Heart Blue  Large,Seasonal & Gifts,0.79,0.51
